[2025-05-11 15:58:44.405] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-11 16:33:31.777] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:33:31.777] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:33:32.779] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-11 16:33:32.780] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-11 16:33:33.807] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:33:33.808] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:33:34.926] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:33:34.926] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:33:36.024] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-11 16:33:36.025] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-11 16:33:37.135] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:33:37.136] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:33:38.215] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:33:38.215] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:33:39.287] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-11 16:33:39.288] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-11 16:33:40.293] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:33:40.293] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:33:41.380] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:33:41.381] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:33:42.487] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:33:42.488] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:33:43.567] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:33:43.567] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:33:44.652] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-11 16:33:44.652] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-11 16:33:45.763] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:33:45.764] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:33:46.784] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-11 16:33:46.784] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-11 16:33:47.815] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-11 16:33:47.816] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-11 16:33:48.929] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-11 16:33:48.930] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-11 16:33:50.019] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:33:50.020] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:33:51.106] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:33:51.106] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:33:52.202] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-11 16:33:52.202] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-11 16:33:53.276] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:33:53.277] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:33:54.387] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:33:54.387] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:33:55.488] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:33:55.488] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:33:56.556] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-11 16:33:56.556] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-11 16:33:57.777] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:33:57.778] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:33:58.809] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-11 16:33:58.810] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-11 16:33:59.859] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-11 16:33:59.862] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
